4.979310344827586, 6.978632478632479
5.517241379310345, 7.1431623931623935
5.703448275862069, 7.472222222222222
5.931034482758621, 7.352564102564102
6.36551724137931, 7.292735042735043
6.4896551724137925, 7.292735042735043
7.772413793103449, 7.202991452991453
6.220689655172414, 7.561965811965812
6.303448275862069, 7.532051282051282
6.344827586206897, 7.636752136752136
6.386206896551724, 7.756410256410256
6.779310344827586, 7.517094017094017
6.882758620689655, 7.532051282051282
6.944827586206896, 7.6068376068376065
6.924137931034483, 7.651709401709402
6.841379310344827, 7.666666666666666
6.8, 7.756410256410256
6.944827586206896, 7.816239316239317
6.9862068965517246, 7.846153846153847
7.110344827586207, 7.816239316239317
7.172413793103448, 7.920940170940171
7.275862068965518, 7.9508547008547
7.379310344827585, 7.9508547008547
6.944827586206896, 7.995726495726496
7.131034482758621, 7.696581196581196
7.296551724137931, 7.517094017094017
7.4, 7.547008547008547
7.772413793103449, 7.651709401709402
7.875862068965517, 7.681623931623932
7.627586206896552, 7.801282051282051
7.793103448275862, 7.861111111111111
7.462068965517242, 8.055555555555555
7.524137931034483, 7.995726495726496
7.56551724137931, 7.9508547008547
7.6689655172413795, 8.070512820512821
8.103448275862068, 7.786324786324786
8.206896551724139, 7.861111111111111
8.26896551724138, 7.920940170940171
8.310344827586206, 7.681623931623932
7.979310344827586, 7.920940170940171
7.958620689655173, 7.920940170940171
7.937931034482759, 7.980769230769231
7.958620689655173, 7.9508547008547
7.979310344827586, 8.205128205128204
7.83448275862069, 8.205128205128204
6.758620689655173, 7.636752136752136
6.406896551724138, 7.666666666666666
6.924137931034483, 7.517094017094017
7.027586206896552, 7.621794871794872
7.358620689655172, 7.621794871794872
7.337931034482759, 7.711538461538462
7.379310344827585, 7.816239316239317
7.772413793103449, 7.696581196581196
8.186206896551724, 8.205128205128204
8.372413793103448, 8.22008547008547
8.49655172413793, 8.13034188034188
8.6, 8.070512820512821
8.620689655172413, 8.205128205128204
8.703448275862069, 8.45940170940171
8.868965517241378, 8.354700854700855
9.055172413793104, 8.264957264957264
8.910344827586208, 8.145299145299145
8.848275862068965, 8.085470085470085
8.434482758620689, 7.965811965811966
8.413793103448276, 7.920940170940171
8.310344827586206, 8.025641025641026
8.248275862068965, 7.965811965811966
8.868965517241378, 7.771367521367521
9.096551724137932, 8.04059829059829
