564578243.113589, -1.8175917260576395
1715863589.425316, -1.7088282581047678
1662224407.9924932, -1.5783240947375998
3856620421.1634564, -1.589398411441461
2719460522.07207, -1.4273390444652407
5556836085.104294, -1.4330981690783
9236708571.87381, -0.7549852422431786
13308770346.731804, -0.7761380270198928
27629899825.25995, -0.43744150889064826
19794827620.69695, -0.32236700021596665
45203536563.60222, -0.2394835984930288
43100544685.9878, -0.27076284404770457
69403170475.03944, -0.20327310248842134
224762646922.01526, -0.3294219278669639
398107170553.4953, -0.42901878914404956
