10844.261957670735, -4
52095.47473285542, -3.419889502762431
30647.849053700294, -2.5948434622467773
29977.816715823756, -2.3047882136279925
52095.47473285542, -2.266114180478821
92555.02447634359, -2.588397790055249
118032.06356517274, -2.491712707182321
244793.56661960657, -2.6077348066298343
60813.50012787176, -1.9116022099447516
279511.7053991837, -1.3186003683241254
1567472.7518004375, -1.0736648250460408
2043619.3210844651, -1.0092081031307552
110458.71839886266, -2.3499079189686927
120670.19095932749, -2.652854511970534
